t,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz
12.894000,1.01025042,0.00000368,0.53499940,-0.00000059,0.00005824,0.00000001,0.00013578,0.00000007,0.00000075,0.00000236,-0.00030838,-0.00000000
12.896000,1.01025069,0.00000368,0.53499940,-0.00000059,0.00005762,0.00000001,0.00013620,0.00000008,0.00000074,0.00000236,-0.00030786,-0.00000000
12.898000,1.01025097,0.00000368,0.53499940,-0.00000058,0.00005701,0.00000001,0.00013662,0.00000008,0.00000074,0.00000236,-0.00030730,-0.00000000
12.900000,1.01025124,0.00000368,0.53499941,-0.00000058,0.00005639,0.00000001,0.00013705,0.00000009,0.00000073,0.00000235,-0.00030670,-0.00000000
12.902000,1.01025151,0.00000368,0.53499941,-0.00000057,0.00005578,0.00000001,0.00013748,0.00000009,0.00000072,0.00000235,-0.00030607,-0.00000000
12.904000,1.01025179,0.00000368,0.53499941,-0.00000057,0.00005517,0.00000001,0.00013792,0.00000010,0.00000072,0.00000235,-0.00030540,-0.00000000
12.906000,1.01025206,0.00000368,0.53499941,-0.00000056,0.00005456,0.00000001,0.00013836,0.00000010,0.00000071,0.00000234,-0.00030470,-0.00000000
12.908000,1.01025234,0.00000368,0.53499941,-0.00000056,0.00005395,0.00000001,0.00013881,0.00000011,0.00000070,0.00000234,-0.00030395,-0.00000000
12.910000,1.01025262,0.00000368,0.53499941,-0.00000056,0.00005334,0.00000001,0.00013925,0.00000011,0.00000070,0.00000233,-0.00030318,-0.00000000
12.912000,1.01025290,0.00000368,0.53499941,-0.00000055,0.00005274,0.00000001,0.00013970,0.00000012,0.00000069,0.00000233,-0.00030237,-0.00000000
12.914000,1.01025318,0.00000368,0.53499942,-0.00000055,0.00005213,0.00000001,0.00014016,0.00000012,0.00000068,0.00000233,-0.00030152,-0.00000000
12.916000,1.01025346,0.00000368,0.53499942,-0.00000054,0.00005153,0.00000001,0.00014061,0.00000013,0.00000068,0.00000232,-0.00030064,-0.00000000
12.918000,1.01025374,0.00000368,0.53499942,-0.00000054,0.00005093,0.00000001,0.00014106,0.00000014,0.00000067,0.00000232,-0.00029973,-0.00000000
12.920000,1.01025402,0.00000368,0.53499942,-0.00000053,0.00005033,0.00000001,0.00014152,0.00000014,0.00000066,0.00000231,-0.00029878,-0.00000000
12.922000,1.01025431,0.00000368,0.53499942,-0.00000053,0.00004973,0.00000001,0.00014198,0.00000015,0.00000065,0.00000230,-0.00029780,-0.00000000
12.924000,1.01025459,0.00000368,0.53499942,-0.00000052,0.00004914,0.00000001,0.00014244,0.00000015,0.00000064,0.00000230,-0.00029679,-0.00000000
12.926000,1.01025487,0.00000368,0.53499942,-0.00000052,0.00004854,0.00000001,0.00014289,0.00000016,0.00000064,0.00000229,-0.00029575,-0.00000000
12.928000,1.01025516,0.00000369,0.53499942,-0.00000051,0.00004795,0.00000001,0.00014335,0.00000016,0.00000063,0.00000229,-0.00029468,-0.00000000
12.930000,1.01025545,0.00000369,0.53499943,-0.00000051,0.00004736,0.00000001,0.00014381,0.00000017,0.00000062,0.00000228,-0.00029357,-0.00000000
12.932000,1.01025574,0.00000369,0.53499943,-0.00000050,0.00004678,0.00000001,0.00014427,0.00000017,0.00000061,0.00000227,-0.00029244,-0.00000000
12.934000,1.01025602,0.00000369,0.53499943,-0.00000050,0.00004619,0.00000001,0.00014473,0.00000018,0.00000060,0.00000227,-0.00029128,-0.00000000
12.936000,1.01025631,0.00000369,0.53499943,-0.00000050,0.00004561,0.00000001,0.00014518,0.00000018,0.00000059,0.00000226,-0.00029008,-0.00000000
12.938000,1.01025660,0.00000369,0.53499943,-0.00000049,0.00004503,0.00000001,0.00014564,0.00000019,0.00000058,0.00000225,-0.00028886,-0.00000000
12.940000,1.01025690,0.00000369,0.53499943,-0.00000049,0.00004445,0.00000001,0.00014609,0.00000020,0.00000057,0.00000224,-0.00028762,-0.00000000
12.942000,1.01025719,0.00000369,0.53499943,-0.00000048,0.00004388,0.00000001,0.00014654,0.00000020,0.00000056,0.00000223,-0.00028634,0.00000000
12.944000,1.01025748,0.00000369,0.53499943,-0.00000048,0.00004331,0.00000001,0.00014699,0.00000021,0.00000056,0.00000223,-0.00028504,0.00000000
12.946000,1.01025778,0.00000369,0.53499943,-0.00000047,0.00004274,0.00000001,0.00014743,0.00000021,0.00000055,0.00000222,-0.00028371,0.00000000
12.948000,1.01025807,0.00000369,0.53499944,-0.00000047,0.00004217,0.00000001,0.00014788,0.00000022,0.00000054,0.00000221,-0.00028236,0.00000000
12.950000,1.01025837,0.00000369,0.53499944,-0.00000046,0.00004161,0.00000001,0.00014832,0.00000022,0.00000053,0.00000220,-0.00028098,0.00000000
12.952000,1.01025866,0.00000369,0.53499944,-0.00000046,0.00004105,0.00000001,0.00014876,0.00000023,0.00000052,0.00000219,-0.00027957,0.00000000
12.954000,1.01025896,0.00000369,0.53499944,-0.00000046,0.00004049,0.00000001,0.00014919,0.00000023,0.00000051,0.00000218,-0.00027814,0.00000000
12.956000,1.01025926,0.00000369,0.53499944,-0.00000045,0.00003993,0.00000001,0.00014962,0.00000024,0.00000050,0.00000217,-0.00027669,0.00000000
12.958000,1.01025956,0.00000369,0.53499944,-0.00000045,0.00003938,0.00000001,0.00015005,0.00000024,0.00000049,0.00000216,-0.00027522,0.00000000
12.960000,1.01025986,0.00000369,0.53499944,-0.00000044,0.00003883,0.00000001,0.00015047,0.00000025,0.00000048,0.00000216,-0.00027372,0.00000000
12.962000,1.01026016,0.00000369,0.53499944,-0.00000044,0.00003828,0.00000001,0.00015089,0.00000025,0.00000047,0.00000215,-0.00027220,0.00000000
12.964000,1.01026046,0.00000369,0.53499944,-0.00000043,0.00003774,0.00000001,0.00015131,0.00000026,0.00000046,0.00000214,-0.00027066,0.00000000
12.966000,1.01026077,0.00000369,0.53499944,-0.00000043,0.00003720,0.00000001,0.00015172,0.00000026,0.00000045,0.00000213,-0.00026909,0.00000000
12.968000,1.01026107,0.00000369,0.53499945,-0.00000043,0.00003666,0.00000001,0.00015213,0.00000027,0.00000044,0.00000212,-0.00026751,0.00000000
12.970000,1.01026137,0.00000369,0.53499945,-0.00000042,0.00003613,0.00000001,0.00015254,0.00000027,0.00000043,0.00000210,-0.00026591,0.00000000
12.972000,1.01026168,0.00000369,0.53499945,-0.00000042,0.00003560,0.00000001,0.00015294,0.00000028,0.00000042,0.00000209,-0.00026429,0.00000000
12.974000,1.01026199,0.00000370,0.53499945,-0.00000041,0.00003507,0.00000001,0.00015333,0.00000028,0.00000041,0.00000208,-0.00026265,0.00000000
12.976000,1.01026229,0.00000370,0.53499945,-0.00000041,0.00003454,0.00000001,0.00015373,0.00000029,0.00000040,0.00000207,-0.00026099,0.00000000
12.978000,1.01026260,0.00000370,0.53499945,-0.00000040,0.00003402,0.00000001,0.00015411,0.00000029,0.00000039,0.00000206,-0.00025932,0.00000000
12.980000,1.01026291,0.00000370,0.53499945,-0.00000040,0.00003350,0.00000001,0.00015450,0.00000030,0.00000038,0.00000205,-0.00025763,0.00000000
12.982000,1.01026322,0.00000370,0.53499945,-0.00000040,0.00003299,0.00000001,0.00015488,0.00000030,0.00000037,0.00000204,-0.00025593,0.00000000
12.984000,1.01026353,0.00000370,0.53499945,-0.00000039,0.00003248,0.00000001,0.00015525,0.00000031,0.00000036,0.00000203,-0.00025421,0.00000000
12.986000,1.01026384,0.00000370,0.53499945,-0.00000039,0.00003197,0.00000001,0.00015563,0.00000031,0.00000035,0.00000202,-0.00025248,0.00000000
12.988000,1.01026415,0.00000370,0.53499945,-0.00000038,0.00003147,0.00000001,0.00015599,0.00000032,0.00000034,0.00000201,-0.00025074,0.00000000
12.990000,1.01026446,0.00000370,0.53499945,-0.00000038,0.00003097,0.00000001,0.00015636,0.00000032,0.00000034,0.00000200,-0.00024899,0.00000000
12.992000,1.01026478,0.00000370,0.53499946,-0.00000038,0.00003047,0.00000001,0.00015672,0.00000033,0.00000033,0.00000198,-0.00024722,0.00000000
12.994000,1.01026509,0.00000370,0.53499946,-0.00000037,0.00002998,0.00000001,0.00015707,0.00000033,0.00000032,0.00000197,-0.00024545,0.00000000
12.996000,1.01026540,0.00000370,0.53499946,-0.00000037,0.00002949,0.00000001,0.00015742,0.00000034,0.00000032,0.00000196,-0.00024366,0.00000000
12.998000,1.01026572,0.00000370,0.53499946,-0.00000036,0.00002900,0.00000001,0.00015737,0.00000034,0.00000028,0.00000182,-0.00022590,0.00000000
13.000000,1.01026603,0.00000370,0.53499946,-0.00000036,0.00002857,0.00000001,0.00015694,0.00000034,0.00000021,0.00000150,-0.00018541,0.00000000
13.002000,1.01026635,0.00000370,0.53499946,-0.00000036,0.00002822,0.00000001,0.00015536,0.00000032,0.00000014,0.00000119,-0.00014636,0.00000000
13.004000,1.01026665,0.00000371,0.53499946,-0.00000036,0.00002794,0.00000001,0.00015224,0.00000030,0.00000007,0.00000088,-0.00010777,-0.00000000
13.006000,1.01026696,0.00000371,0.53499946,-0.00000035,0.00002775,0.00000001,0.00015126,0.00000029,0.00000002,0.00000062,-0.00007605,-0.00000001
13.008000,1.01026726,0.00000371,0.53499946,-0.00000035,0.00002761,0.00000001,0.00015038,0.00000028,-0.00000003,0.00000039,-0.00004718,-0.00000001
13.010000,1.01026756,0.00000371,0.53499946,-0.00000035,0.00002753,0.00000001,0.00014959,0.00000027,-0.00000007,0.00000018,-0.00002093,-0.00000001
13.012000,1.01026786,0.00000371,0.53499946,-0.00000035,0.00002750,0.00000001,0.00014887,0.00000026,-0.00000011,-0.00000002,0.00000289,-0.00000001
13.014000,1.01026816,0.00000371,0.53499946,-0.00000035,0.00002751,0.00000001,0.00014821,0.00000026,-0.00000015,-0.00000019,0.00002449,-0.00000001
13.016000,1.01026845,0.00000371,0.53499946,-0.00000035,0.00002757,0.00000001,0.00014761,0.00000025,-0.00000018,-0.00000035,0.00004405,-0.00000001
13.018000,1.01026875,0.00000371,0.53499946,-0.00000035,0.00002767,0.00000001,0.00014708,0.00000025,-0.00000021,-0.00000049,0.00006170,-0.00000001
13.020000,1.01026904,0.00000371,0.53499946,-0.00000035,0.00002780,0.00000001,0.00014660,0.00000024,-0.00000024,-0.00000062,0.00007759,-0.00000002
13.022000,1.01026934,0.00000371,0.53499946,-0.00000036,0.00002796,0.00000001,0.00014617,0.00000024,-0.00000026,-0.00000073,0.00009186,-0.00000002
13.024000,1.01026963,0.00000371,0.53499946,-0.00000036,0.00002815,0.00000001,0.00014580,0.00000023,-0.00000028,-0.00000084,0.00010465,-0.00000002
13.026000,1.01026992,0.00000371,0.53499946,-0.00000036,0.00002837,0.00000001,0.00014547,0.00000023,-0.00000030,-0.00000093,0.00011605,-0.00000002
13.028000,1.01027021,0.00000371,0.53499945,-0.00000036,0.00002861,0.00000001,0.00014518,0.00000023,-0.00000032,-0.00000101,0.00012620,-0.00000002
13.030000,1.01027050,0.00000371,0.53499945,-0.00000036,0.00002886,0.00000001,0.00014493,0.00000022,-0.00000033,-0.00000109,0.00013519,-0.00000002
13.032000,1.01027079,0.00000371,0.53499945,-0.00000037,0.00002914,0.00000001,0.00014471,0.00000022,-0.00000035,-0.00000115,0.00014312,-0.00000002
13.034000,1.01027108,0.00000371,0.53499945,-0.00000037,0.00002943,0.00000001,0.00014453,0.00000022,-0.00000036,-0.00000121,0.00015007,-0.00000002
13.036000,1.01027137,0.00000371,0.53499945,-0.00000037,0.00002973,0.00000001,0.00014438,0.00000022,-0.00000037,-0.00000126,0.00015613,-0.00000002
13.038000,1.01027166,0.00000371,0.53499945,-0.00000037,0.00003005,0.00000001,0.00014425,0.00000021,-0.00000038,-0.00000130,0.00016137,-0.00000003
13.040000,1.01027194,0.00000371,0.53499945,-0.00000037,0.00003037,0.00000001,0.00014415,0.00000021,-0.00000039,-0.00000133,0.00016587,-0.00000003
13.042000,1.01027223,0.00000371,0.53499945,-0.00000038,0.00003071,0.00000001,0.00014408,0.00000021,-0.00000040,-0.00000136,0.00016968,-0.00000003
13.044000,1.01027252,0.00000371,0.53499945,-0.00000038,0.00003105,0.00000001,0.00014402,0.00000021,-0.00000040,-0.00000139,0.00017288,-0.00000003
13.046000,1.01027281,0.00000372,0.53499945,-0.00000038,0.00003139,0.00000001,0.00014399,0.00000021,-0.00000041,-0.00000141,0.00017551,-0.00000003
13.048000,1.01027310,0.00000372,0.53499945,-0.00000039,0.00003175,0.00000001,0.00014397,0.00000021,-0.00000041,-0.00000143,0.00017762,-0.00000003
13.050000,1.01027339,0.00000372,0.53499945,-0.00000039,0.00003210,0.00000001,0.00014397,0.00000021,-0.00000041,-0.00000144,0.00017927,-0.00000003
13.052000,1.01027367,0.00000372,0.53499945,-0.00000039,0.00003246,0.00000001,0.00014398,0.00000021,-0.00000042,-0.00000145,0.00018050,-0.00000003
13.054000,1.01027396,0.00000372,0.53499944,-0.00000039,0.00003282,0.00000001,0.00014401,0.00000021,-0.00000042,-0.00000146,0.00018135,-0.00000003
13.056000,1.01027425,0.00000372,0.53499944,-0.00000040,0.00003319,0.00000001,0.00014404,0.00000021,-0.00000042,-0.00000146,0.00018186,-0.00000003
13.058000,1.01027454,0.00000372,0.53499944,-0.00000040,0.00003355,0.00000001,0.00014409,0.00000021,-0.00000042,-0.00000146,0.00018206,-0.00000003
13.060000,1.01027483,0.00000372,0.53499944,-0.00000040,0.00003391,0.00000001,0.00014415,0.00000021,-0.00000042,-0.00000146,0.00018198,-0.00000003
13.062000,1.01027511,0.00000372,0.53499944,-0.00000041,0.00003428,0.00000001,0.00014422,0.00000021,-0.00000042,-0.00000146,0.00018166,-0.00000004
13.064000,1.01027540,0.00000372,0.53499944,-0.00000041,0.00003464,0.00000001,0.00014429,0.00000021,-0.00000042,-0.00000145,0.00018111,-0.00000004
13.066000,1.01027569,0.00000372,0.53499944,-0.00000041,0.00003500,0.00000001,0.00014437,0.00000021,-0.00000042,-0.00000144,0.00018037,-0.00000004
13.068000,1.01027598,0.00000372,0.53499944,-0.00000042,0.00003536,0.00000001,0.00014446,0.00000021,-0.00000042,-0.00000144,0.00017946,-0.00000004
13.070000,1.01027627,0.00000372,0.53499944,-0.00000042,0.00003572,0.00000001,0.00014455,0.00000021,-0.00000042,-0.00000143,0.00017840,-0.00000004
13.072000,1.01027656,0.00000372,0.53499944,-0.00000042,0.00003608,0.00000001,0.00014465,0.00000021,-0.00000042,-0.00000141,0.00017721,-0.00000004
13.074000,1.01027685,0.00000372,0.53499944,-0.00000042,0.00003643,0.00000001,0.00014475,0.00000022,-0.00000042,-0.00000140,0.00017591,-0.00000004
13.076000,1.01027714,0.00000372,0.53499944,-0.00000043,0.00003678,0.00000001,0.00014486,0.00000022,-0.00000042,-0.00000139,0.00017451,-0.00000004
13.078000,1.01027743,0.00000372,0.53499943,-0.00000043,0.00003713,0.00000001,0.00014497,0.00000022,-0.00000041,-0.00000138,0.00017303,-0.00000004
13.080000,1.01027772,0.00000372,0.53499943,-0.00000043,0.00003748,0.00000001,0.00014508,0.00000022,-0.00000041,-0.00000136,0.00017148,-0.00000004
13.082000,1.01027801,0.00000372,0.53499943,-0.00000043,0.00003782,0.00000001,0.00014519,0.00000022,-0.00000041,-0.00000135,0.00016987,-0.00000004
13.084000,1.01027830,0.00000372,0.53499943,-0.00000044,0.00003816,0.00000001,0.00014530,0.00000022,-0.00000041,-0.00000133,0.00016822,-0.00000004
13.086000,1.01027859,0.00000372,0.53499943,-0.00000044,0.00003849,0.00000001,0.00014542,0.00000022,-0.00000040,-0.00000132,0.00016654,-0.00000004
13.088000,1.01027888,0.00000372,0.53499943,-0.00000044,0.00003882,0.00000001,0.00014553,0.00000023,-0.00000040,-0.00000130,0.00016483,-0.00000004
13.090000,1.01027917,0.00000372,0.53499943,-0.00000045,0.00003915,0.00000000,0.00014565,0.00000023,-0.00000040,-0.00000129,0.00016311,-0.00000004
13.092000,1.01027946,0.00000372,0.53499943,-0.00000045,0.00003948,0.00000000,0.00014577,0.00000023,-0.00000040,-0.00000127,0.00016138,-0.00000004
13.094000,1.01027975,0.00000373,0.53499943,-0.00000045,0.00003980,0.00000000,0.00014588,0.00000023,-0.00000040,-0.00000126,0.00015965,-0.00000004
13.096000,1.01028005,0.00000373,0.53499943,-0.00000045,0.00004012,0.00000000,0.00014600,0.00000023,-0.00000039,-0.00000124,0.00015793,-0.00000004
13.098000,1.01028034,0.00000373,0.53499943,-0.00000046,0.00004043,0.00000000,0.00014611,0.00000023,-0.00000039,-0.00000122,0.00015622,-0.00000004
13.100000,1.01028063,0.00000373,0.53499943,-0.00000046,0.00004075,0.00000000,0.00014623,0.00000024,-0.00000039,-0.00000121,0.00015452,-0.00000004
13.102000,1.01028092,0.00000373,0.53499942,-0.00000046,0.00004105,0.00000000,0.00014634,0.00000024,-0.00000039,-0.00000119,0.00015285,-0.00000004
13.104000,1.01028121,0.00000373,0.53499942,-0.00000046,0.00004136,0.00000000,0.00014645,0.00000024,-0.00000038,-0.00000118,0.00015121,-0.00000004
13.106000,1.01028151,0.00000373,0.53499942,-0.00000046,0.00004166,0.00000000,0.00014656,0.00000024,-0.00000038,-0.00000116,0.00014959,-0.00000004
13.108000,1.01028180,0.00000373,0.53499942,-0.00000047,0.00004196,0.00000000,0.00014667,0.00000024,-0.00000038,-0.00000115,0.00014801,-0.00000004
13.110000,1.01028209,0.00000373,0.53499942,-0.00000047,0.00004225,0.00000000,0.00014678,0.00000025,-0.00000038,-0.00000113,0.00014646,-0.00000004
13.112000,1.01028239,0.00000373,0.53499942,-0.00000047,0.00004255,0.00000000,0.00014689,0.00000025,-0.00000038,-0.00000112,0.00014496,-0.00000004
13.114000,1.01028268,0.00000373,0.53499942,-0.00000047,0.00004284,0.00000000,0.00014699,0.00000025,-0.00000037,-0.00000110,0.00014349,-0.00000004
13.116000,1.01028297,0.00000373,0.53499942,-0.00000048,0.00004312,0.00000000,0.00014709,0.00000025,-0.00000037,-0.00000109,0.00014207,-0.00000004
13.118000,1.01028327,0.00000373,0.53499942,-0.00000048,0.00004341,0.00000000,0.00014719,0.00000025,-0.00000037,-0.00000108,0.00014069,-0.00000004
13.120000,1.01028356,0.00000373,0.53499942,-0.00000048,0.00004369,0.00000000,0.00014729,0.00000026,-0.00000037,-0.00000106,0.00013936,-0.00000004
13.122000,1.01028386,0.00000373,0.53499942,-0.00000048,0.00004396,0.00000000,0.00014738,0.00000026,-0.00000037,-0.00000105,0.00013808,-0.00000004
13.124000,1.01028415,0.00000373,0.53499942,-0.00000048,0.00004424,0.00000000,0.00014748,0.00000026,-0.00000037,-0.00000104,0.00013685,-0.00000004
13.126000,1.01028445,0.00000373,0.53499942,-0.00000049,0.00004451,0.00000000,0.00014757,0.00000026,-0.00000036,-0.00000103,0.00013566,-0.00000004
13.128000,1.01028474,0.00000373,0.53499942,-0.00000049,0.00004478,0.00000000,0.00014766,0.00000026,-0.00000036,-0.00000102,0.00013453,-0.00000004
13.130000,1.01028504,0.00000373,0.53499941,-0.00000049,0.00004505,0.00000000,0.00014774,0.00000027,-0.00000036,-0.00000101,0.00013344,-0.00000004
13.132000,1.01028534,0.00000373,0.53499941,-0.00000049,0.00004532,0.00000000,0.00014782,0.00000027,-0.00000036,-0.00000100,0.00013241,-0.00000004
13.134000,1.01028563,0.00000374,0.53499941,-0.00000049,0.00004558,0.00000000,0.00014790,0.00000027,-0.00000036,-0.00000099,0.00013143,-0.00000003
13.136000,1.01028593,0.00000374,0.53499941,-0.00000050,0.00004584,0.00000000,0.00014798,0.00000027,-0.00000036,-0.00000098,0.00013050,-0.00000003
13.138000,1.01028622,0.00000374,0.53499941,-0.00000050,0.00004611,0.00000000,0.00014806,0.00000028,-0.00000036,-0.00000097,0.00012962,-0.00000003
13.140000,1.01028652,0.00000374,0.53499941,-0.00000050,0.00004636,0.00000000,0.00014813,0.00000028,-0.00000036,-0.00000096,0.00012879,-0.00000003
13.142000,1.01028681,0.00000374,0.53499941,-0.00000050,0.00004662,0.00000000,0.00014820,0.00000028,-0.00000035,-0.00000095,0.00012802,-0.00000003
13.144000,1.01028711,0.00000374,0.53499941,-0.00000050,0.00004688,0.00000000,0.00014826,0.00000028,-0.00000035,-0.00000094,0.00012729,-0.00000003
13.146000,1.01028741,0.00000374,0.53499941,-0.00000051,0.00004713,0.00000000,0.00014833,0.00000028,-0.00000035,-0.00000093,0.00012661,-0.00000003
13.148000,1.01028770,0.00000374,0.53499941,-0.00000051,0.00004738,0.00000000,0.00014839,0.00000029,-0.00000035,-0.00000093,0.00012599,-0.00000003
13.150000,1.01028800,0.00000374,0.53499941,-0.00000051,0.00004764,0.00000000,0.00014844,0.00000029,-0.00000035,-0.00000092,0.00012541,-0.00000003
13.152000,1.01028830,0.00000374,0.53499941,-0.00000051,0.00004789,0.00000000,0.00014850,0.00000029,-0.00000035,-0.00000091,0.00012488,-0.00000003
13.154000,1.01028860,0.00000374,0.53499941,-0.00000051,0.00004814,0.00000000,0.00014855,0.00000029,-0.00000035,-0.00000091,0.00012440,-0.00000003
13.156000,1.01028889,0.00000374,0.53499940,-0.00000052,0.00004838,0.00000000,0.00014860,0.00000030,-0.00000035,-0.00000090,0.00012396,-0.00000003
13.158000,1.01028919,0.00000374,0.53499940,-0.00000052,0.00004863,0.00000000,0.00014865,0.00000030,-0.00000035,-0.00000090,0.00012358,-0.00000003
13.160000,1.01028949,0.00000374,0.53499940,-0.00000052,0.00004888,0.00000000,0.00014869,0.00000030,-0.00000035,-0.00000089,0.00012323,-0.00000003
13.162000,1.01028978,0.00000374,0.53499940,-0.00000052,0.00004913,0.00000000,0.00014873,0.00000030,-0.00000035,-0.00000089,0.00012294,-0.00000003
13.164000,1.01029008,0.00000374,0.53499940,-0.00000052,0.00004937,0.00000000,0.00014877,0.00000031,-0.00000035,-0.00000088,0.00012269,-0.00000003
13.166000,1.01029038,0.00000374,0.53499940,-0.00000052,0.00004962,0.00000000,0.00014880,0.00000031,-0.00000035,-0.00000088,0.00012248,-0.00000003
